ATC_E53A76
Time-Data=(A2/86400)+25569;Temp;Humi;Vbat
1714204341;20.51;71.84;2953
1714206146;20.47;71.73;2953
1714207948;20.72;71.49;2954
1714209751;20.9;70.89;2956
1714211553;20.98;70.88;2957
1714213355;21.06;70.78;2958
1714215157;21.37;70.86;2959
1714216960;21.85;69.82;2961
1714218762;21.83;70.26;2965
1714220564;21.82;70.17;2966
1714222366;21.82;69.79;2967
1714224169;22.28;76.61;2968
1714225971;23.02;72.08;2970
1714227773;22.89;70;2971
1714229575;22.67;69.62;2972
1714231375;22.43;69.22;2972
1714233180;22.39;68.86;2972
1714234982;22.33;68.33;2972
1714236784;22.3;68.03;2973
1714238587;22.71;67.05;2973
1714240389;22.84;66.04;2974
1714242191;22.77;65.91;2975
1714243993;22.63;65.99;2975
1714245796;22.36;65.89;2973
1714247598;22.27;66.1;2970
1714249400;22.01;66.79;2968
1714251203;22.26;67.44;2969
1714253005;22.54;67.07;2969
1714254807;22.54;66.38;2970
1714256607;22.36;67.06;2970
1714258411;22.16;68.18;2967
1714260214;21.9;68.47;2964
1714262016;21.95;68.53;2962
1714263818;22.46;67.15;2963
1714265620;22.15;67.1;2965
1714267423;21.77;67.5;2964
1714269223;21.45;67.96;2962
1714271027;21.28;68.3;2961
1714272830;21.12;68.71;2960
1714274632;21.03;68.56;2959
1714276434;20.93;68.87;2958
1714278237;20.85;68.64;2957
1714280039;20.81;68.98;2957
1714281841;20.77;68.71;2956
1714283643;20.69;68.99;2955
1714285443;20.63;68.76;2954
1714287248;20.57;69.02;2953
1714289050;20.52;68.65;2953
1714290852;20.46;68.95;2952
1714292655;20.45;68.92;2952
1714294457;20.58;69.25;2952
1714296259;20.97;68.98;2952
1714298061;21.11;69.01;2953
1714299864;21.23;69.16;2952
1714301663;21.31;69.21;2951
1714303466;21.39;69.06;2951
1714305270;21.61;69.45;2950
1714307073;21.79;69.16;2950
1714308875;21.89;70.61;2951
1714310677;22.11;70.61;2952
1714312479;22.3;69.26;2956
1714314282;22.64;71.64;2960
1714316084;22.91;72.06;2962
1714317886;22.78;70.13;2963
1714319688;22.45;69.69;2963
1714321491;22.25;69.69;2963
1714323293;22.18;69.22;2963
1714325095;22.17;69.59;2963
1714326897;22.24;69.42;2963
1714328697;22.07;69.41;2964
1714330502;22.14;69.17;2964
1714332304;22.12;69.13;2965
1714334106;22.2;68.81;2966
1714335909;22.17;68.91;2966
1714337711;22.39;69.75;2967
1714339513;22.71;69.9;2968
1714341315;22.87;70.32;2970
1714343117;22.61;70.05;2971
1714344920;22.26;70.24;2971
1714346722;21.92;70.35;2970
1714348524;21.7;70.85;2969
1714350327;21.5;71.25;2968
1714352129;21.35;71.78;2967
1714353931;21.29;71.75;2967
1714355731;21.21;72.38;2967
1714357536;21.14;72.52;2966
1714359338;21.09;72.7;2966
1714361140;21.03;73.02;2965
1714362942;20.99;72.91;2965
1714364742;20.93;73.4;2965
1714366547;20.89;73.23;2965
1714368347;20.85;73.74;2964
1714370151;20.83;73.69;2964
1714371954;20.81;73.96;2964
1714373756;20.8;74.09;2963
1714375558;20.8;74.25;2963
1714377360;20.75;73.96;2963
1714379163;20.69;74.02;2962
1714380962;20.63;73.88;2962
1714382767;20.65;74.13;2962
1714384567;20.77;74.43;2962
1714386372;21.05;73.56;2962
1714388174;21.3;72.96;2963
1714389976;21.42;72.32;2964
1714391776;21.59;71.69;2965
1714393580;21.49;71.43;2966
1714395383;21.39;71.97;2966
1714397185;21.38;71.81;2967
1714398987;21.87;72.22;2968
1714400789;22.91;74.44;2971
1714402592;23.65;79.2;2974
1714404394;23.56;72.31;2976
1714406196;22.98;71.76;2974
1714407999;22.62;71.85;2972
1714409798;22.4;71.74;2970
1714411603;22.21;71.83;2968
1714413405;22.03;71.79;2968
1714415207;21.88;71.84;2968
1714417010;21.82;71.87;2966
1714418812;22.14;71.27;2965
1714420614;22.19;71.01;2965
1714422416;22.15;70.88;2964
1714424219;22.22;71.73;2964
1714426021;22.01;71.36;2965
1714427823;21.76;71.44;2963
1714429625;21.44;71.61;2962
1714431427;21.26;71.76;2960
1714433230;21.07;72.01;2959
1714435032;20.95;72.13;2959
1714436832;20.84;72.3;2958
1714438634;20.78;72.42;2957
1714440439;20.67;72.54;2956
1714442241;20.59;72.63;2955
1714444041;20.5;72.71;2954
1714445845;20.43;72.82;2953
1714447645;20.36;72.81;2952
1714449450;20.38;73.07;2952
1714451250;20.34;72.83;2951
1714453054;20.29;72.86;2950
1714454857;20.25;73.01;2949
1714456656;20.21;73.05;2949
1714458459;20.16;73.18;2949
1714460263;20.13;73.15;2949
1714462066;20.11;73.28;2949
1714463866;20.08;73.21;2949
1714465670;20.05;73.38;2948
1714467470;20.06;73.32;2948
1714469272;20.04;73.43;2948
1714471077;20.06;73.57;2948
1714472879;20.63;73.9;2948
1714474681;21.14;71.58;2951
1714476481;21.06;71.14;2953
1714478283;21.01;70.98;2953
1714480088;20.95;71.02;2953
1714481890;21.05;71;2954
1714483693;21.03;71.26;2955
1714485495;20.96;71.16;2956
1714487297;20.86;71.1;2955
1714489100;20.82;70.95;2954
1714490902;20.75;69.78;2954
1714492704;20.63;69.75;2955
1714494506;20.72;73.26;2955
1714496308;21.44;73.86;2956
1714498108;22.06;70.16;2959
1714499913;22.72;68.97;2962
1714501715;22.88;68.12;2964
1714503518;22.96;68.23;2965
1714505320;22.81;68.08;2966
1714507122;22.7;67.86;2968
1714508924;22.65;67.76;2969
1714510726;22.64;68.37;2969
1714512529;23.16;68.93;2971
1714514331;23.42;68.48;2973
1714516133;23.29;67.96;2976
1714517935;23.04;68.27;2977
1714519738;22.83;68.42;2978
1714521537;22.46;68.89;2978
1714523342;22.07;69.37;2977
1714525145;21.71;69.94;2976
1714526947;21.41;70.37;2975
1714528747;21.19;70.84;2975
1714530549;20.99;71.07;2974
1714532353;20.83;71.37;2974
1714534156;20.74;71.64;2974
1714535958;20.58;71.76;2973
1714537760;20.46;71.97;2973
1714539560;20.33;72;2973
1714541365;20.28;72.39;2972
1714543167;20.19;72.34;2972
1714544969;20.12;73.02;2972
1714546769;20.09;73.05;2972
1714548574;21;71.25;2972
1714550376;21.56;69.86;2975
1714552176;21.83;67.7;2977
1714553978;21.95;65.74;2978
1714555783;22.13;64.38;2979
1714557585;22.16;63.9;2980
1714559387;22.24;63.59;2980
1714561190;22.32;63.3;2980
1714562992;22.35;62.73;2981
1714564794;22.41;62.52;2981
1714566597;22.43;62.14;2982
1714568399;22.54;62.16;2982
1714570201;22.38;62.43;2982
1714572003;22.41;64.46;2982
1714573803;22.51;65.15;2983
1714575608;22.36;65.59;2983
1714577410;22.26;65.72;2983
1714579212;22.07;65.78;2983
1714581014;21.92;65.74;2983
1714582817;21.79;65.87;2983
1714584619;21.57;66.08;2982
1714586421;21.5;66.09;2982
1714588223;21.47;65.98;2982
1714590025;21.37;65.91;2981
1714591828;21.55;65.53;2981
1714593630;22.37;63.45;2982
1714595432;22.49;62.71;2984
1714597235;22.39;62.44;2985
1714599037;22.32;62.29;2985
1714600839;22.32;62.05;2985
1714602641;22.57;62.77;2985
1714604444;23.14;61.92;2986
1714606246;22.7;62.24;2986
1714608048;22.72;62.03;2984
1714609850;22.73;62.02;2984
1714611653;22.57;62.5;2984
1714613455;22.55;62.73;2983
1714615257;22.54;62.77;2983
1714617059;22.52;62.82;2984
1714618862;22.55;62.71;2984
1714620664;22.6;62.67;2984
1714622466;22.61;62.57;2984
1714624268;22.62;62.54;2984
1714626071;22.63;62.4;2984
1714627873;22.67;62.29;2984
1714629673;22.53;62.26;2983
1714631477;21.99;63.24;2982
1714633280;21.52;64.47;2980
1714635082;21.31;65.24;2979
1714636884;21.94;63.96;2979
1714638686;22.32;62.95;2981
1714640489;22.44;62.63;2982
1714642291;22.56;62.64;2983
1714644093;22.4;63.04;2984
1714645893;22.09;64;2983
1714647698;21.94;64.88;2982
1714649500;21.87;65.23;2982
1714651302;21.85;65.35;2982
1714653104;21.88;65.81;2982
1714654906;21.88;66.29;2982
1714656709;21.82;66.31;2982
1714658511;21.86;66.23;2982
1714660313;21.97;66.08;2982
1714662116;21.95;65.94;2983
1714663918;22;65.94;2983
1714665720;22.05;66.14;2983
1714667522;22.12;66.82;2983
1714669325;22.39;66.82;2983
1714671127;22.61;65.37;2983
1714672929;23.09;65.51;2982
1714674731;23.36;64.28;2983
1714676533;23.46;63.97;2984
1714678336;23.06;64.26;2984
1714680138;22.81;64.63;2982
1714681940;22.53;65.15;2980
1714683742;22.27;65.94;2979
1714685545;22.39;67.25;2978
1714687347;23.41;69.09;2979
1714689149;23.69;65.57;2981
1714690951;23.22;65.38;2982
1714692754;22.85;65.78;2982
1714694556;22.78;65.61;2981
1714696358;22.71;65.58;2980
1714698160;22.47;65.93;2980
1714699963;21.99;66.94;2978
1714701765;21.76;67.62;2978
1714703567;21.47;68.05;2977
1714705367;21.31;68.23;2976
1714707172;21.96;66.87;2976
1714708971;22.34;65.75;2978
1714710776;22.42;65.4;2980
1714712578;22.46;65.22;2980
1714714381;22.42;65.21;2979
1714716183;22.46;65.11;2979
1714717985;22.46;65.08;2979
1714719787;22.56;64.82;2978
1714721589;22.53;64.8;2977
1714723392;22.47;64.82;2976
1714725194;22.14;61.81;2976
1714726996;21.98;63.66;2974
1714728798;22.07;64.78;2974
1714730601;22.01;65.56;2973
1714732400;22.09;65.77;2973
1714734205;22.08;65.56;2973
1714736005;22.42;67.07;2973
1714737809;22.89;64.17;2974
1714739612;22.76;63.63;2975
1714741414;22.45;62.81;2976
1714743216;22.25;61.99;2975
1714745018;22.41;63.16;2975
1714746821;22.77;62.95;2975
1714748623;22.62;61.78;2974
1714750425;22.55;61.46;2973
1714752227;22.51;61.46;2972
1714754030;22.47;62.21;2971
1714755832;22.58;63.28;2971
1714757634;22.39;55.13;2970
1714759436;22.31;52.09;2970
1714761239;22.3;50.42;2969
1714763041;22.29;51.23;2969
1714764843;22.69;51.02;2970
1714766643;22.91;55.06;2971
1714768448;23.02;56.42;2972
1714770250;22.93;59.55;2973
1714772052;22.87;60.2;2973
1714773854;22.5;59.08;2973
1714775656;22.14;60.63;2972
1714777459;21.83;61.03;2970
1714779261;21.77;62.84;2969
1714781063;21.64;62.98;2968
1714782865;22.28;61.41;2968
1714784668;22.59;61.06;2970
1714786467;22.44;61.43;2971
1714788272;22.02;62.43;2971
1714790074;21.78;63.46;2970
1714791877;21.53;63.84;2969
1714793679;21.36;64.24;2968
1714795481;21.24;64.6;2968
1714797283;21.13;64.83;2967
1714799086;21;65.25;2967
1714800888;20.94;65.3;2966
1714802690;21.62;64.18;2966
1714804493;22.08;63.19;2968
1714806295;22.21;62.76;2970
1714808097;22.23;62.41;2970
1714809899;22.06;62.49;2970
1714811702;21.73;63.14;2969
1714813504;21.49;63.83;2967
1714815306;21.35;64.29;2966
1714817108;21.35;64.54;2966
1714818910;21.41;64.96;2966
1714820713;21.55;64.77;2966
1714822515;21.61;64.67;2966
1714824317;21.73;64.31;2965
1714826119;21.75;63.29;2965
1714827922;21.8;62.73;2965
1714829724;21.83;62.65;2965
1714831524;21.99;62.18;2965
1714833328;22.43;63.89;2966
1714835130;22.93;59.37;2967
1714836933;23.04;57.81;2968
1714838733;22.8;57.44;2969
1714840537;22.54;56.75;2969
1714842337;22.37;55.1;2970
1714844142;22.44;53.27;2971
1714845944;22.63;50.16;2972
1714847746;22.88;50.35;2973
1714849548;22.9;52.15;2974
1714851348;22.67;52.65;2974
1714853152;22.38;54.34;2973
1714854955;22.07;55.68;2973
1714856757;21.83;56.71;2972
1714858559;21.72;57.55;2971
1714860362;21.61;59.77;2971
1714862164;22.05;63.04;2971
1714863966;22.67;59.95;2974
1714865768;22.38;60.35;2976
1714867571;22.46;59.69;2976
1714869373;22.14;58.48;2976
1714871175;22.21;56.21;2975
1714872977;22.32;55.01;2976
1714874780;22.29;54.57;2976
1714876582;22.18;55.77;2977
1714878384;21.85;56.83;2977
1714880186;21.49;57.4;2976
1714881988;21.27;57.79;2975
1714883788;21.07;57.82;2975
1714885593;20.97;57.43;2975
1714887395;21.6;55.18;2975
1714889198;21.84;54.57;2977
1714890997;21.95;54.21;2978
1714892802;22.04;53.91;2979
1714894604;22.09;53.61;2980
1714896406;22.11;53.89;2981
1714898209;21.88;54.89;2981
1714900011;21.71;56.2;2981
1714901813;21.78;56.55;2981
1714903615;21.67;56.7;2981
1714905418;21.68;56.88;2981
1714907220;21.78;57.2;2982
1714909022;21.82;56.69;2982
1714910824;21.84;56.8;2983
1714912626;21.94;57.04;2983
1714914429;22.03;56.88;2984
1714916231;22.15;57.39;2984
1714918033;22.49;57.63;2985
1714919833;23.38;58.04;2987
1714921638;23.72;56.32;2989
1714923440;23.51;56.96;2990
1714925242;23.25;58.2;2989
1714927045;23.29;60.3;2989
1714928847;23.15;58.86;2989
1714930649;23.16;57;2990
1714932451;23.25;55.52;2990
1714934254;23.39;55.46;2990
1714936056;23.38;55.93;2991
1714937858;23.29;56.58;2992
1714939658;23.03;58.59;2992
1714941463;22.84;60.85;2991
1714943265;22.93;60.56;2991
1714945067;23.3;59.79;2991
1714946869;23.76;59.02;2993
1714948672;23.27;59.33;2994
1714950474;22.72;60.28;2993
1714952276;22.3;61.16;2991
1714954078;22;61.69;2990
1714955880;21.83;62.06;2990
1714957683;21.67;62.42;2989
1714959485;21.51;62.73;2988
1714961287;21.37;62.93;2986
1714963089;21.3;63.17;2985
1714964889;21.24;63.43;2985
1714966694;21.16;63.66;2984
1714968496;21.09;63.93;2984
1714970299;21.04;64.24;2983
1714972101;20.99;64.26;2982
1714973903;20.94;64.51;2982
1714975703;20.89;64.4;2981
1714977508;20.84;64.56;2980
1714979307;20.82;64.49;2980
1714981112;20.81;64.82;2979
1714982912;20.8;64.72;2979
1714984717;20.79;64.92;2978
1714986519;20.81;64.93;2978
1714988321;20.84;65.44;2978
1714990123;20.95;65.68;2978
1714991926;21.12;65.56;2978
1714993728;21.32;65.5;2979
1714995530;21.51;65.22;2979
1714997332;21.76;65.02;2979
1714999135;21.87;64.83;2980
1715000937;22.01;64.31;2980
1715002739;22.26;64.25;2980
1715004541;23.08;62.04;2981
1715006344;23.47;59.37;2983
1715008146;23.31;59.63;2984
1715009948;23.06;59.79;2984
1715011750;22.92;59.05;2984
1715013553;22.84;57.37;2983
1715015355;22.85;56.13;2983
1715017157;22.92;55.82;2983
1715018959;23.12;54.33;2983
1715020762;23.36;53.15;2984
1715022564;23.42;52.96;2984
1715024364;23.38;56.1;2984
1715026168;23.69;58.73;2984
1715027970;23.96;58.04;2984
1715029770;24.18;58.97;2984
1715031575;24.49;59.96;2984
1715033377;24.47;60.4;2985
1715035179;24.32;60.42;2985
1715036982;23.9;61.04;2985
1715038784;23.41;61.66;2984
1715040586;23.02;62.19;2982
1715042388;22.76;62.7;2981
1715044191;22.57;63.16;2980
1715045993;22.39;63.56;2979
1715047795;22.29;63.83;2979
1715049597;22.16;64.17;2978
1715051400;22.07;64.35;2977
1715053202;21.97;64.45;2976
1715055004;21.9;64.63;2976
1715056806;21.84;64.8;2975
1715058609;21.81;65.03;2975
1715060411;21.77;65.22;2975
1715062213;21.73;65.36;2974
1715064015;21.67;65.42;2974
1715065818;21.63;65.5;2974
1715067620;21.59;65.46;2973
1715069422;21.58;65.54;2973
1715071224;21.57;65.52;2973
1715073027;21.61;65.71;2973
1715074829;21.75;65.93;2972
1715076631;21.88;65.74;2973
1715078433;22.04;65.48;2973
1715080233;22.2;65.27;2974
1715082038;22.35;64.76;2974
1715083840;22.75;64.92;2974
1715085642;23.07;63.95;2975
1715087442;23.24;62.7;2975
1715089247;23.29;61.97;2975
1715091049;23.56;62.02;2974
1715092849;23.82;61.67;2973
1715094654;23.82;62.97;2973
1715096456;23.76;62.55;2975
1715098258;23.88;62.89;2976
1715100060;23.93;62.49;2977
1715101862;23.98;62.21;2978
1715103662;24.33;61.15;2979
1715105467;24.55;59.86;2981
1715107269;24.56;59.17;2982
1715109072;24.44;59.06;2982
1715110874;24.22;59.33;2982
1715112676;23.97;59.91;2982
1715114478;23.7;60.46;2981
1715116281;23.44;60.98;2980
1715118083;23.24;61.42;2980
1715119885;23.05;61.87;2979
1715121688;22.88;61.29;2978
1715123490;22.77;60.93;2977
1715125292;22.61;60.99;2977
1715127094;22.46;60.97;2976
1715128897;22.34;60.89;2976
1715130699;22.26;60.99;2975
1715132501;22.13;60.76;2975
1715134303;22.07;60.66;2974
1715136106;21.98;60.65;2974
1715137908;21.89;60.8;2974
1715139707;21.84;60.56;2974
1715141512;21.8;60.67;2973
1715143314;21.71;60.39;2973
1715145117;21.61;60.39;2972
1715146919;21.52;60.22;2971
1715148721;21.37;60.02;2971
1715150521;21.32;59.97;2970
1715152326;21.32;60.01;2970
1715154125;21.31;59.84;2969
1715155930;21.25;59.46;2969
1715157730;21.24;59.28;2969
1715159535;21.31;59.47;2969
1715161337;21.39;59.54;2969
1715163139;21.55;59.22;2969
1715164941;21.79;58.55;2970
1715166744;22.23;58.39;2971
1715168546;22.69;57.25;2973
1715170348;23.15;54.76;2975
1715172150;23.27;56.14;2976
1715173953;23.15;54.74;2977
1715175755;23;55.25;2976
1715177557;23.06;56.15;2976
1715179359;23.04;56.69;2977
1715181162;23.46;54.68;2977
1715182964;23.26;53.72;2978
1715184766;22.94;54.46;2978
1715186568;22.81;55.06;2978
1715188371;22.97;55.37;2978
1715190173;23.15;55.92;2978
1715191975;23.21;56.75;2979
1715193777;23.13;57.33;2978
1715195580;23.05;57.37;2978
1715197382;23.19;58.21;2978
1715199184;23.3;58.39;2979
1715200986;23.67;58.3;2979
1715202789;24.18;59.51;2980
1715204589;24.17;59.14;2982
1715206393;23.86;59.32;2981
1715208196;23.6;61.03;2981
1715209998;23.39;61.07;2980
1715211800;23.16;61.1;2979
1715213602;22.96;61.27;2978
1715215404;22.82;61.54;2978
1715217207;22.75;61.93;2977
1715219009;22.63;62.1;2977
1715220811;22.53;62.25;2977
1715222614;22.41;62.42;2976
1715224416;22.34;62.6;2976
1715226218;22.3;62.78;2975
1715228020;22.26;62.96;2975
1715229822;22.21;63.09;2974
1715231625;22.16;63.23;2974
1715233427;22.1;63.32;2974
1715235229;22.05;63.41;2974
1715237031;21.99;63.51;2974
1715238834;21.98;63.62;2973
1715240636;21.95;63.69;2973
1715242438;21.91;63.73;2973
1715244240;21.9;63.78;2972
1715246042;21.99;63.76;2972
1715247845;22.38;63.79;2972
1715249647;22.41;63.38;2973
1715251449;22.37;63.25;2972
1715253251;22.32;63.04;2972
1715255054;22.32;63.01;2971
1715256856;22.34;62.61;2971
1715258658;22.43;62.51;2971
1715260460;22.55;62.55;2971
1715262263;22.64;62.34;2971
1715264065;22.77;63.19;2972
1715265867;22.88;63.17;2973
1715267669;23.49;62.7;2974
1715269472;23.47;61.91;2975
1715271274;23.29;61.63;2976
1715273076;23.12;61.36;2976
1715274878;23.08;61.16;2975
1715276680;23.06;61.5;2974
1715278483;22.9;61.77;2974
1715280285;22.74;61.97;2974
1715282085;22.73;61.91;2974
1715283890;22.91;61.42;2974
1715285692;22.9;61.18;2974
1715287492;22.7;61.33;2973
1715289296;22.47;61.57;2972
1715291099;22.27;61.82;2971
1715292901;22.1;62.1;2971
1715294703;22.4;62.68;2970
1715296505;22.84;62.29;2971
1715298308;22.63;62.09;2972
1715300110;22.3;61.94;2971
1715301912;22.03;62.04;2970
1715303714;21.84;62.16;2969
1715305517;21.72;62.4;2968
1715307319;21.56;62.43;2967
1715309119;21.43;62.65;2966
1715310921;21.34;62.49;2966
1715312726;21.29;62.63;2965
1715314528;21.18;62.35;2964
1715316328;21.08;62.35;2963
1715318133;20.99;62.22;2963
1715319935;20.91;62.11;2962
1715321735;20.86;62.1;2962
1715323537;20.82;61.84;2961
1715325339;20.78;61.76;2960
1715327144;20.77;61.84;2959
1715328946;20.78;61.88;2959
1715330746;21.17;61.88;2959
1715332551;21.27;61.97;2960
1715334353;21.21;62.18;2961
1715336155;21.36;62.2;2960
1715337957;21.8;61.74;2961
1715339760;21.85;61.91;2962
1715341562;21.83;62.07;2962
1715343364;21.82;62.23;2961
1715345166;21.83;62.31;2961
1715346969;21.84;63.01;2961
1715348771;22.44;67.82;2961
1715350573;22.85;63.76;2963
1715352376;22.63;62.96;2964
1715354178;22.32;63.04;2963
1715355980;22.09;63.45;2962
1715357782;21.88;63.69;2960
1715359585;21.78;63.91;2959
1715361387;21.69;63.96;2959
1715363189;21.65;64.05;2959
1715364991;21.58;64.06;2959
1715366793;21.42;64.08;2958
1715368596;21.47;63.76;2958
1715370398;21.45;63.62;2958
1715372200;21.49;63.89;2957
1715374002;21.72;65.35;2957
1715375805;22.57;64.71;2957
1715377607;22.75;63.09;2960
1715379409;22.21;63.25;2960
1715381211;21.85;63.74;2959
1715383013;21.59;64.95;2957
1715384813;21.51;65.61;2956
1715386618;21.3;65.44;2955
1715388420;21.14;65.44;2954
1715390222;20.94;65.57;2953
1715392025;20.83;65.64;2952
1715393827;20.74;65.77;2952
1715395629;20.66;65.97;2952
1715397431;20.56;65.99;2951
1715399233;20.51;66.23;2950
1715401033;20.41;66.25;2949
1715402838;20.36;66.54;2948
1715404640;20.31;66.44;2948
1715406440;20.28;66.65;2948
1715408245;20.35;69.97;2948
1715410047;20.46;68.33;2948
1715411849;20.33;67.93;2948
1715413651;20.3;67.73;2947
1715415454;20.19;67.2;2946
1715417256;20.11;66.63;2946
1715419056;20.11;66.59;2945
1715420858;20.12;66.29;2945
1715422663;20.13;66.09;2945
1715424465;20.23;65.84;2945
1715426267;20.3;65.96;2946
1715428067;20.69;66.62;2946
1715429872;20.79;65.7;2947
1715431674;20.8;65.3;2949
1715433476;20.8;65.01;2950
1715435279;20.91;65.13;2950
1715437081;21.24;65.21;2950
1715438881;21.48;65.38;2952
1715440685;21.6;65.98;2952
1715442488;21.62;65.1;2953
1715444287;21.43;64.64;2953
1715446092;21.42;64.25;2953
1715447894;21.33;64.25;2952
1715449697;21.36;64.05;2952
1715451496;21.65;63.36;2952
1715453299;22.04;62.9;2954
1715455103;22.53;59.84;2956
1715456906;22.5;58.93;2958
1715458708;22.1;57.93;2958
1715460510;21.69;57.92;2956
1715462312;21.28;58.45;2955
1715464115;21.36;60.7;2954
1715465917;22.33;61.67;2955
1715467719;22.54;59.87;2958
1715469521;22.51;59.86;2959
1715471323;22.49;59.97;2959
1715473126;22.28;61.62;2959
1715474928;21.92;62.75;2957
1715476730;21.49;63.13;2956
1715478532;21.14;63.6;2954
1715480335;20.91;63.79;2952
1715482137;20.76;64.02;2951
1715483939;20.57;64.14;2949
1715485741;20.39;64.39;2948
1715487544;20.3;64.49;2947
1715489343;20.18;64.61;2947
1715491148;20.06;64.79;2946
1715492948;19.97;64.9;2945
1715494753;19.88;65.03;2944
1715496552;19.82;65.08;2943
1715498357;19.78;65.18;2943
1715500159;19.73;65.18;2942
1715501962;19.67;65.14;2942
1715503764;19.65;65.14;2942
1715505566;19.64;65.28;2941
1715507366;19.68;65.54;2941
1715509171;19.79;65.9;2940
1715510970;19.93;65.96;2941
1715512775;20.2;66.15;2942
1715514575;20.7;65.72;2943
1715516377;20.85;65.9;2946
1715518179;20.83;65.38;2947
1715519984;20.8;65.27;2948
1715521786;20.77;65.24;2948
1715523589;20.78;65.2;2947
1715525391;20.79;65.19;2947
1715527193;20.85;65.89;2946
1715528995;21.54;68.21;2946
1715530798;22.07;70.7;2948
1715532600;22.38;70.34;2950
1715534402;21.86;67.7;2952
1715536205;21.39;67.14;2949
1715538007;21.13;66.86;2947
1715539809;21.02;66.49;2946
1715541609;20.83;66.16;2944
1715543414;20.62;65.89;2942
1715545213;20.35;65.81;2940
1715547015;20.26;65.76;2939
1715548818;20.21;66.13;2938
1715550620;20.96;64.98;2939
1715552425;21.63;63.61;2943
1715554225;21.95;62.76;2947
1715556029;22.19;62.19;2950
1715557832;22.27;61.96;2952
1715559634;22.31;61.71;2953
1715561436;22.26;61.46;2953
1715563238;22.11;61.76;2954
1715565038;21.66;62.42;2952
1715566843;21.2;63.15;2950
1715568645;20.85;63.92;2948
1715570445;20.6;64.49;2946
1715572249;20.4;64.71;2945
1715574049;20.27;65.06;2944
1715575851;20.13;65.22;2944
1715577656;20.02;65.5;2943
1715579456;19.89;65.58;2941
1715581260;19.81;65.9;2940
1715583063;19.76;65.91;2938
1715584865;19.72;66.12;2936
1715586667;19.66;66.16;2935
1715588469;19.64;66.29;2935
1715590271;19.64;66.24;2934
1715592074;19.63;66.35;2934
1715593876;19.65;66.59;2933
1715595678;19.7;66.88;2933
1715597481;19.83;66.99;2933
1715599283;19.88;66.81;2935
1715601085;20.02;66.66;2936
1715602887;20.04;66.3;2936
1715604689;20.05;66.17;2936
1715606489;20.06;66.28;2936
1715608294;20.99;65.36;2936
1715610096;21.96;63.61;2939
1715611899;22.17;62.84;2943
1715613701;22.37;62.5;2944
1715615503;23.13;61.58;2944
1715617305;23.98;63.3;2948
1715619107;24.82;62.17;2952
1715620910;24.29;60.41;2956
1715622712;23.41;61.32;2956
1715624514;22.67;62.08;2953
1715626317;22.48;62.58;2950
1715628119;22.85;61.85;2949
1715629921;22.83;61.81;2950
1715631723;22.6;62.2;2950
1715633526;22.2;63;2949
1715635328;21.78;63.94;2948
1715637130;21.39;64.59;2947
1715638930;21.08;65.26;2945
1715640735;20.97;66.05;2944
1715642537;20.84;67.07;2944
1715644339;20.81;68.2;2944
1715646141;20.79;68.33;2943
1715647944;20.76;69.28;2943
1715649743;20.64;68.94;2942
1715651548;20.44;68.38;2941
1715653348;20.26;68.36;2939
1715655153;20.15;68.49;2938
1715656955;20.04;68.73;2938
1715658755;19.94;69.03;2937
1715660560;19.84;69;2937
1715662362;19.77;69.27;2936
1715664164;19.66;69.06;2936
1715665964;19.56;69.44;2935
1715667766;19.47;68.85;2935
1715669568;19.4;69.51;2935
1715671373;19.34;69.28;2934
1715673175;19.31;69.5;2934
1715674978;19.3;69.64;2934
1715676780;19.28;69.72;2934
1715678582;19.28;70.07;2934
1715680384;19.34;69.9;2934
1715682184;19.67;69.99;2934
1715683989;20.18;69.68;2935
1715685791;20.24;69.82;2936
1715687593;20.27;69.93;2937
1715689393;20.37;69.86;2937
1715691198;21.29;67.89;2938
1715693000;21.83;66.67;2941
1715694802;22.09;66.05;2943
1715696605;22.36;65.67;2945
1715698407;22.7;64.87;2946
1715700209;22.7;64.45;2947
1715702009;22.74;64.33;2948
1715703813;22.83;64.03;2949
1715705616;22.87;64.07;2950
1715707418;22.91;64.27;2950
1715709220;23.03;64.06;2950
1715711022;23.13;63.73;2950
1715712825;23.13;63.49;2951
1715714627;23.1;63.35;2951
1715716429;23.09;62.95;2951
1715718231;22.88;62.06;2951
1715720034;22.35;61.3;2949
1715721836;22.53;62.72;2949
1715723638;23.44;65.86;2950
1715725440;23.43;61.15;2952
1715727240;23.15;61.88;2953
1715729045;22.85;62.38;2952
1715730847;22.59;62.9;2951
1715732649;22.03;63.38;2949
1715734451;21.56;64.3;2947
1715736254;21.5;64.75;2945
1715738056;22.12;64.09;2945
1715739858;22.3;63.75;2946
1715741660;22.3;63.81;2947
1715743462;22.32;63.63;2948
1715745265;21.97;63.93;2947
1715747067;21.43;64.8;2946
1715748867;21.31;65.19;2944
1715750672;21.95;63.92;2944
1715752474;22.09;63.51;2945
1715754276;22.2;63.27;2945
1715756078;22.27;63.07;2946
1715757881;22.32;62.92;2947
1715759683;22.37;62.73;2947
1715761485;22.39;62.62;2948
1715763287;22.45;64.23;2948
1715765090;23.06;64.75;2950
1715766892;23.77;63.72;2952
1715768694;23.62;61.39;2954
1715770496;22.75;62.63;2953
1715772298;22.28;63.57;2950
1715774101;21.96;64.16;2948
1715775903;21.83;64.48;2947
1715777705;21.74;64.81;2947
